x-axis,1,2
second,Volt,Volt
+339.9200E-06,+900.8111892E-03,+956.7210935E-03
+340.3500E-06,+897.6884326E-03,+996.9220981E-03
+340.7800E-06,+909.3467239E-03,+996.9220981E-03
+341.2100E-06,+902.4766594E-03,+980.4109712E-03
+341.6400E-06,+897.6884326E-03,+961.7462191E-03
+342.0700E-06,+897.6884326E-03,+996.9220981E-03
+342.5000E-06,+897.6884326E-03,+978.9752210E-03
+342.9300E-06,+900.8111892E-03,+996.9220981E-03
+343.3600E-06,+897.8966164E-03,+996.9220981E-03
+343.7900E-06,+897.6884326E-03,+996.9220981E-03
+344.2200E-06,+909.3467239E-03,+996.9220981E-03
+344.6500E-06,+897.6884326E-03,+996.9220981E-03
+345.0800E-06,+911.2203779E-03,+996.9220981E-03
+345.5100E-06,+904.1421296E-03,+1.0191762256E+00
+345.9400E-06,+897.6884326E-03,+986.1539719E-03
+346.3700E-06,+909.1385402E-03,+996.9220981E-03
+346.8000E-06,+917.4658911E-03,+984.7182217E-03
+347.2300E-06,+909.3467239E-03,+1.0134332250E+00
+347.6600E-06,+909.3467239E-03,+956.7210935E-03
+348.0900E-06,+909.3467239E-03,+996.9220981E-03
+348.5200E-06,+909.3467239E-03,+996.9220981E-03
+348.9500E-06,+897.6884326E-03,+996.9220981E-03
+349.3800E-06,+909.1385402E-03,+1.0364052276E+00
+349.8100E-06,+897.6884326E-03,+996.9220981E-03
+350.2400E-06,+904.5584971E-03,+973.2322204E-03
+350.6700E-06,+909.3467239E-03,+996.9220981E-03
+351.1000E-06,+899.5620866E-03,+996.9220981E-03
+351.5300E-06,+909.3467239E-03,+996.9220981E-03
+351.9600E-06,+909.3467239E-03,+996.9220981E-03
+352.3900E-06,+909.3467239E-03,+996.9220981E-03
+352.8200E-06,+909.3467239E-03,+996.9220981E-03
+353.2500E-06,+909.3467239E-03,+980.4109712E-03
+353.6800E-06,+909.3467239E-03,+996.9220981E-03
+354.1100E-06,+909.3467239E-03,+996.9220981E-03
+354.5400E-06,+909.3467239E-03,+996.9220981E-03
+354.9700E-06,+909.3467239E-03,+1.0076902243E+00
+355.4000E-06,+897.8966164E-03,+996.9220981E-03
+355.8300E-06,+909.3467239E-03,+968.9249699E-03
+356.2600E-06,+904.5584971E-03,+996.9220981E-03
+356.6900E-06,+909.3467239E-03,+996.9220981E-03
+357.1200E-06,+899.5620866E-03,+1.0306622270E+00
+357.5500E-06,+909.3467239E-03,+996.9220981E-03
+357.9800E-06,+897.6884326E-03,+996.9220981E-03
+358.4100E-06,+909.3467239E-03,+956.7210935E-03
+358.8400E-06,+909.3467239E-03,+996.9220981E-03
+359.2700E-06,+909.3467239E-03,+980.4109712E-03
+359.7000E-06,+909.3467239E-03,+996.9220981E-03
+360.1300E-06,+909.3467239E-03,+1.0306622270E+00
+360.5600E-06,+909.3467239E-03,+974.6679706E-03
+360.9900E-06,+900.8111892E-03,+967.4892197E-03
+361.4200E-06,+909.3467239E-03,+996.9220981E-03
+361.8500E-06,+909.3467239E-03,+968.9249699E-03
+362.2800E-06,+909.3467239E-03,+996.9220981E-03
+362.7100E-06,+907.8894375E-03,+991.8969725E-03
+363.1400E-06,+899.5620866E-03,+996.9220981E-03
+363.5700E-06,+909.3467239E-03,+974.6679706E-03
+364.0000E-06,+909.3467239E-03,+996.9220981E-03
+364.4300E-06,+920.5886477E-03,+996.9220981E-03
+364.8600E-06,+909.3467239E-03,+996.9220981E-03
+365.2900E-06,+909.3467239E-03,+996.9220981E-03
+365.7200E-06,+909.3467239E-03,+996.9220981E-03
+366.1500E-06,+909.3467239E-03,+963.1819692E-03
+366.5800E-06,+902.8930269E-03,+1.0191762256E+00
+367.0100E-06,+897.6884326E-03,+996.9220981E-03
+367.4400E-06,+909.3467239E-03,+996.9220981E-03
+367.8700E-06,+901.2275568E-03,+996.9220981E-03
+368.3000E-06,+902.4766594E-03,+996.9220981E-03
+368.7300E-06,+907.8894375E-03,+1.0320979771E+00
+369.1600E-06,+909.3467239E-03,+996.9220981E-03
+369.5900E-06,+904.1421296E-03,+996.9220981E-03
+370.0200E-06,+906.2239673E-03,+996.9220981E-03
+370.4500E-06,+909.1385402E-03,+996.9220981E-03
+370.8800E-06,+909.3467239E-03,+996.9220981E-03
+371.3100E-06,+902.4766594E-03,+956.7210935E-03
+371.7400E-06,+909.3467239E-03,+996.9220981E-03
+372.1700E-06,+909.3467239E-03,+963.1819692E-03
+372.6000E-06,+909.3467239E-03,+996.9220981E-03
+373.0300E-06,+909.3467239E-03,+996.9220981E-03
+373.4600E-06,+909.1385402E-03,+996.9220981E-03
+373.8900E-06,+897.6884326E-03,+996.9220981E-03
+374.3200E-06,+909.3467239E-03,+996.9220981E-03
+374.7500E-06,+909.3467239E-03,+996.9220981E-03
+375.1800E-06,+899.5620866E-03,+996.9220981E-03
+375.6100E-06,+909.3467239E-03,+996.9220981E-03
+376.0400E-06,+909.3467239E-03,+996.9220981E-03
+376.4700E-06,+897.8966164E-03,+996.9220981E-03
+376.9000E-06,+909.3467239E-03,+984.7182217E-03
+377.3300E-06,+909.3467239E-03,+973.2322204E-03
+377.7600E-06,+910.8040103E-03,+996.9220981E-03
+378.1900E-06,+909.3467239E-03,+996.9220981E-03
+378.6200E-06,+909.3467239E-03,+978.9752210E-03
+379.0500E-06,+909.3467239E-03,+996.9220981E-03
+379.4800E-06,+909.3467239E-03,+996.9220981E-03
+379.9100E-06,+909.3467239E-03,+956.7210935E-03
+380.3400E-06,+914.1349507E-03,+980.4109712E-03
+380.7700E-06,+907.8894375E-03,+996.9220981E-03
+381.2000E-06,+909.3467239E-03,+1.0306622270E+00
+381.6300E-06,+909.3467239E-03,+996.9220981E-03
+382.0600E-06,+909.3467239E-03,+996.9220981E-03
+382.4900E-06,+909.5549077E-03,+957.4389686E-03
+382.9200E-06,+897.6884326E-03,+984.7182217E-03
+383.3500E-06,+904.5584971E-03,+980.4109712E-03
+383.7800E-06,+909.3467239E-03,+956.7210935E-03
+384.2100E-06,+907.4730700E-03,+990.4612224E-03
+384.6400E-06,+909.3467239E-03,+996.9220981E-03
+385.0700E-06,+909.3467239E-03,+967.4892197E-03
+385.5000E-06,+897.8966164E-03,+996.9220981E-03
+385.9300E-06,+909.3467239E-03,+996.9220981E-03
+386.3600E-06,+909.3467239E-03,+980.4109712E-03
+386.7900E-06,+910.8040103E-03,+996.9220981E-03
+387.2200E-06,+909.3467239E-03,+996.9220981E-03
+387.6500E-06,+909.3467239E-03,+974.6679706E-03
+388.0800E-06,+909.3467239E-03,+967.4892197E-03
+388.5100E-06,+920.7968315E-03,+996.2042230E-03
+388.9400E-06,+905.8075998E-03,+996.9220981E-03
+389.3700E-06,+921.0050153E-03,+996.9220981E-03
+389.8000E-06,+909.3467239E-03,+996.9220981E-03
+390.2300E-06,+909.3467239E-03,+996.9220981E-03
+390.6600E-06,+904.1421296E-03,+996.9220981E-03
+391.0900E-06,+909.3467239E-03,+996.9220981E-03
+391.5200E-06,+909.3467239E-03,+996.9220981E-03
+391.9500E-06,+909.3467239E-03,+996.9220981E-03
+392.3800E-06,+916.2167885E-03,+996.9220981E-03
+392.8100E-06,+909.3467239E-03,+996.9220981E-03
+393.2400E-06,+909.3467239E-03,+996.9220981E-03
+393.6700E-06,+909.3467239E-03,+996.9220981E-03
+394.1000E-06,+912.4694805E-03,+996.9220981E-03
+394.5300E-06,+920.7968315E-03,+996.9220981E-03
+394.9600E-06,+909.3467239E-03,+996.9220981E-03
+395.3900E-06,+909.3467239E-03,+996.9220981E-03
+395.8200E-06,+909.3467239E-03,+996.9220981E-03
+396.2500E-06,+909.3467239E-03,+996.9220981E-03
+396.6800E-06,+904.1421296E-03,+996.9220981E-03
+397.1100E-06,+900.8111892E-03,+996.9220981E-03
+397.5400E-06,+909.3467239E-03,+957.4389686E-03
+397.9700E-06,+912.8858481E-03,+968.9249699E-03
+398.4000E-06,+909.3467239E-03,+996.9220981E-03
+398.8300E-06,+907.8894375E-03,+996.9220981E-03
+399.2600E-06,+909.3467239E-03,+963.1819692E-03
+399.6900E-06,+902.8930269E-03,+996.9220981E-03
+400.1200E-06,+909.3467239E-03,+996.9220981E-03
+400.5500E-06,+909.3467239E-03,+996.9220981E-03
+400.9800E-06,+909.3467239E-03,+996.9220981E-03
+401.4100E-06,+909.3467239E-03,+996.9220981E-03
+401.8400E-06,+909.3467239E-03,+996.9220981E-03
+402.2700E-06,+909.3467239E-03,+963.1819692E-03
+402.7000E-06,+909.3467239E-03,+956.7210935E-03
+403.1300E-06,+909.3467239E-03,+996.9220981E-03
+403.5600E-06,+909.3467239E-03,+996.9220981E-03
+403.9900E-06,+909.3467239E-03,+968.9249699E-03
+404.4200E-06,+909.3467239E-03,+973.2322204E-03
+404.8500E-06,+909.3467239E-03,+991.8969725E-03
+405.2800E-06,+899.5620866E-03,+996.9220981E-03
+405.7100E-06,+909.3467239E-03,+996.9220981E-03
+406.1400E-06,+906.2239673E-03,+986.1539719E-03
+406.5700E-06,+909.3467239E-03,+957.4389686E-03
+407.0000E-06,+909.3467239E-03,+996.9220981E-03
+407.4300E-06,+909.3467239E-03,+996.9220981E-03
+407.8600E-06,+909.3467239E-03,+996.9220981E-03
+408.2900E-06,+909.3467239E-03,+956.7210935E-03
+408.7200E-06,+909.3467239E-03,+996.9220981E-03
+409.1500E-06,+909.3467239E-03,+967.4892197E-03
+409.5800E-06,+909.3467239E-03,+996.9220981E-03
+410.0100E-06,+912.8858481E-03,+1.0091259745E+00
+410.4400E-06,+909.3467239E-03,+1.0134332250E+00
+410.8700E-06,+919.5477288E-03,+996.9220981E-03
+411.3000E-06,+909.3467239E-03,+996.9220981E-03
+411.7300E-06,+909.3467239E-03,+978.9752210E-03
+412.1600E-06,+912.4694805E-03,+986.1539719E-03
+412.5900E-06,+920.7968315E-03,+957.4389686E-03
+413.0200E-06,+909.3467239E-03,+996.9220981E-03
+413.4500E-06,+904.5584971E-03,+996.9220981E-03
+413.8800E-06,+909.3467239E-03,+996.9220981E-03
+414.3100E-06,+909.3467239E-03,+996.9220981E-03
+414.7400E-06,+909.3467239E-03,+996.9220981E-03
+415.1700E-06,+906.2239673E-03,+996.9220981E-03
+415.6000E-06,+909.3467239E-03,+997.6399732E-03
+416.0300E-06,+909.3467239E-03,+996.9220981E-03
+416.4600E-06,+904.5584971E-03,+996.9220981E-03
+416.8900E-06,+909.3467239E-03,+996.9220981E-03
+417.3200E-06,+907.4730700E-03,+1.0306622270E+00
+417.7500E-06,+909.3467239E-03,+996.9220981E-03
+418.1800E-06,+909.3467239E-03,+996.9220981E-03
+418.6100E-06,+909.3467239E-03,+996.9220981E-03
+419.0400E-06,+909.3467239E-03,+1.0249192263E+00
+419.4700E-06,+909.3467239E-03,+1.0134332250E+00
+419.9000E-06,+909.3467239E-03,+996.9220981E-03
+420.3300E-06,+911.2203779E-03,+1.0306622270E+00
+420.7600E-06,+914.5513183E-03,+996.9220981E-03
+421.1900E-06,+917.8822587E-03,+986.1539719E-03
+421.6200E-06,+921.0050153E-03,+996.2042230E-03
+422.0500E-06,+909.3467239E-03,+984.7182217E-03
+422.4800E-06,+909.3467239E-03,+996.9220981E-03
+422.9100E-06,+909.3467239E-03,+996.9220981E-03
+423.3400E-06,+909.3467239E-03,+996.9220981E-03
+423.7700E-06,+909.3467239E-03,+978.9752210E-03
+424.2000E-06,+909.3467239E-03,+996.9220981E-03
+424.6300E-06,+909.3467239E-03,+958.1568437E-03
+425.0600E-06,+912.8858481E-03,+968.9249699E-03
+425.4900E-06,+916.2167885E-03,+996.9220981E-03
+425.9200E-06,+909.3467239E-03,+996.9220981E-03
+426.3500E-06,+909.3467239E-03,+963.1819692E-03
+426.7800E-06,+915.8004209E-03,+996.9220981E-03
+427.2100E-06,+909.3467239E-03,+967.4892197E-03
+427.6400E-06,+909.5549077E-03,+996.2042230E-03
+428.0700E-06,+909.3467239E-03,+996.9220981E-03
+428.5000E-06,+909.3467239E-03,+973.2322204E-03
+428.9300E-06,+919.5477288E-03,+996.9220981E-03
+429.3600E-06,+921.0050153E-03,+996.9220981E-03
+429.7900E-06,+915.8004209E-03,+996.9220981E-03
+430.2200E-06,+906.2239673E-03,+967.4892197E-03
+430.6500E-06,+909.3467239E-03,+996.9220981E-03
+431.0800E-06,+909.3467239E-03,+996.9220981E-03
+431.5100E-06,+916.2167885E-03,+996.9220981E-03
+431.9400E-06,+909.3467239E-03,+991.8969725E-03
+432.3700E-06,+909.3467239E-03,+990.4612224E-03
+432.8000E-06,+915.8004209E-03,+996.9220981E-03
+433.2300E-06,+909.3467239E-03,+996.9220981E-03
+433.6600E-06,+920.7968315E-03,+996.9220981E-03
+434.0900E-06,+909.3467239E-03,+996.9220981E-03
+434.5200E-06,+904.5584971E-03,+1.0206119758E+00
+434.9500E-06,+909.3467239E-03,+996.9220981E-03
+435.3800E-06,+909.3467239E-03,+996.9220981E-03
+435.8100E-06,+914.5513183E-03,+996.9220981E-03
+436.2400E-06,+914.7595021E-03,+996.9220981E-03
+436.6700E-06,+909.3467239E-03,+996.2042230E-03
+437.1000E-06,+909.3467239E-03,+996.9220981E-03
+437.5300E-06,+909.3467239E-03,+996.9220981E-03
+437.9600E-06,+909.3467239E-03,+961.7462191E-03
+438.3900E-06,+911.2203779E-03,+990.4612224E-03
+438.8200E-06,+908.0976213E-03,+974.6679706E-03
+439.2500E-06,+909.3467239E-03,+996.9220981E-03
+439.6800E-06,+909.1385402E-03,+996.2042230E-03
+440.1100E-06,+917.4658911E-03,+996.9220981E-03
+440.5400E-06,+909.3467239E-03,+996.9220981E-03
+440.9700E-06,+909.3467239E-03,+996.9220981E-03
+441.4000E-06,+909.3467239E-03,+996.9220981E-03
+441.8300E-06,+909.3467239E-03,+996.9220981E-03
+442.2600E-06,+909.3467239E-03,+996.9220981E-03
+442.6900E-06,+909.3467239E-03,+996.9220981E-03
+443.1200E-06,+912.8858481E-03,+996.9220981E-03
+443.5500E-06,+911.4285617E-03,+996.9220981E-03
+443.9800E-06,+909.3467239E-03,+991.8969725E-03
+444.4100E-06,+909.3467239E-03,+996.9220981E-03
+444.8400E-06,+910.5958266E-03,+996.9220981E-03
+445.2700E-06,+909.3467239E-03,+996.9220981E-03
+445.7000E-06,+920.7968315E-03,+996.9220981E-03
+446.1300E-06,+909.3467239E-03,+996.9220981E-03
+446.5600E-06,+909.3467239E-03,+996.9220981E-03
+446.9900E-06,+909.3467239E-03,+996.9220981E-03
+447.4200E-06,+909.3467239E-03,+996.9220981E-03
+447.8500E-06,+909.3467239E-03,+996.9220981E-03
+448.2800E-06,+912.4694805E-03,+996.9220981E-03
+448.7100E-06,+909.3467239E-03,+996.9220981E-03
+449.1400E-06,+909.3467239E-03,+996.9220981E-03
+449.5700E-06,+909.3467239E-03,+980.4109712E-03
+450.0000E-06,+909.3467239E-03,+996.9220981E-03
+450.4300E-06,+921.0050153E-03,+963.1819692E-03
+450.8600E-06,+909.3467239E-03,+974.6679706E-03
+451.2900E-06,+912.4694805E-03,+996.9220981E-03
+451.7200E-06,+909.3467239E-03,+957.4389686E-03
+452.1500E-06,+909.3467239E-03,+996.9220981E-03
+452.5800E-06,+909.3467239E-03,+996.9220981E-03
+453.0100E-06,+899.1457190E-03,+1.0019472237E+00
+453.4400E-06,+909.3467239E-03,+990.4612224E-03
+453.8700E-06,+909.3467239E-03,+956.7210935E-03
+454.3000E-06,+909.3467239E-03,+967.4892197E-03
+454.7300E-06,+909.3467239E-03,+957.4389686E-03
+455.1600E-06,+901.2275568E-03,+996.9220981E-03
+455.5900E-06,+916.2167885E-03,+980.4109712E-03
+456.0200E-06,+919.5477288E-03,+996.9220981E-03
+456.4500E-06,+909.3467239E-03,+963.1819692E-03
+456.8800E-06,+915.8004209E-03,+996.9220981E-03
+457.3100E-06,+909.3467239E-03,+996.9220981E-03
+457.7400E-06,+909.3467239E-03,+996.9220981E-03
+458.1700E-06,+912.8858481E-03,+996.9220981E-03
+458.6000E-06,+909.3467239E-03,+996.9220981E-03
+459.0300E-06,+909.3467239E-03,+996.9220981E-03
+459.4600E-06,+909.3467239E-03,+996.9220981E-03
+459.8900E-06,+909.3467239E-03,+996.9220981E-03
+460.3200E-06,+917.8822587E-03,+986.1539719E-03
+460.7500E-06,+909.3467239E-03,+996.9220981E-03
+461.1800E-06,+909.3467239E-03,+996.9220981E-03
+461.6100E-06,+909.3467239E-03,+973.2322204E-03
+462.0400E-06,+909.3467239E-03,+961.7462191E-03
+462.4700E-06,+909.3467239E-03,+963.1819692E-03
+462.9000E-06,+909.3467239E-03,+1.0148689752E+00
+463.3300E-06,+909.3467239E-03,+996.9220981E-03
+463.7600E-06,+920.7968315E-03,+996.9220981E-03
+464.1900E-06,+901.2275568E-03,+1.0371231027E+00
+464.6200E-06,+909.3467239E-03,+996.9220981E-03
+465.0500E-06,+919.5477288E-03,+996.9220981E-03
+465.4800E-06,+909.3467239E-03,+963.1819692E-03
+465.9100E-06,+915.8004209E-03,+996.9220981E-03
+466.3400E-06,+909.3467239E-03,+986.1539719E-03
+466.7700E-06,+909.3467239E-03,+996.9220981E-03
+467.2000E-06,+909.3467239E-03,+996.9220981E-03
+467.6300E-06,+909.3467239E-03,+1.0134332250E+00
+468.0600E-06,+909.3467239E-03,+996.9220981E-03
+468.4900E-06,+919.1313613E-03,+996.9220981E-03
+468.9200E-06,+909.3467239E-03,+996.9220981E-03
+469.3500E-06,+909.3467239E-03,+986.1539719E-03
+469.7800E-06,+909.3467239E-03,+996.9220981E-03
+470.2100E-06,+909.3467239E-03,+996.9220981E-03
+470.6400E-06,+909.3467239E-03,+996.9220981E-03
+471.0700E-06,+910.8040103E-03,+996.9220981E-03
+471.5000E-06,+909.3467239E-03,+996.9220981E-03
+471.9300E-06,+915.8004209E-03,+996.9220981E-03
+472.3600E-06,+912.4694805E-03,+996.9220981E-03
+472.7900E-06,+909.3467239E-03,+957.4389686E-03
+473.2200E-06,+917.4658911E-03,+996.9220981E-03
+473.6500E-06,+897.6884326E-03,+973.2322204E-03
+474.0800E-06,+910.8040103E-03,+996.9220981E-03
+474.5100E-06,+919.1313613E-03,+963.1819692E-03
+474.9400E-06,+909.3467239E-03,+996.9220981E-03
+475.3700E-06,+912.4694805E-03,+996.9220981E-03
+475.8000E-06,+920.7968315E-03,+956.7210935E-03
+476.2300E-06,+909.3467239E-03,+996.9220981E-03
+476.6600E-06,+909.3467239E-03,+973.2322204E-03
+477.0900E-06,+921.0050153E-03,+996.9220981E-03
+477.5200E-06,+919.1313613E-03,+996.9220981E-03
+477.9500E-06,+909.3467239E-03,+996.9220981E-03
+478.3800E-06,+909.3467239E-03,+996.9220981E-03
+478.8100E-06,+909.5549077E-03,+996.9220981E-03
+479.2400E-06,+912.8858481E-03,+968.9249699E-03
+479.6700E-06,+904.5584971E-03,+973.2322204E-03
+480.1000E-06,+910.8040103E-03,+996.9220981E-03
+480.5300E-06,+911.2203779E-03,+996.9220981E-03
+480.9600E-06,+909.3467239E-03,+974.6679706E-03
+481.3900E-06,+909.3467239E-03,+996.9220981E-03
+481.8200E-06,+920.7968315E-03,+996.9220981E-03
+482.2500E-06,+917.4658911E-03,+968.9249699E-03
+482.6800E-06,+909.3467239E-03,+996.9220981E-03
+483.1100E-06,+909.3467239E-03,+996.9220981E-03
+483.5400E-06,+919.1313613E-03,+990.4612224E-03
+483.9700E-06,+909.3467239E-03,+978.9752210E-03
+484.4000E-06,+912.4694805E-03,+967.4892197E-03
+484.8300E-06,+920.7968315E-03,+996.9220981E-03
+485.2600E-06,+912.8858481E-03,+996.9220981E-03
+485.6900E-06,+909.3467239E-03,+996.9220981E-03
+486.1200E-06,+899.1457190E-03,+996.9220981E-03
+486.5500E-06,+909.3467239E-03,+996.9220981E-03
+486.9800E-06,+909.3467239E-03,+996.9220981E-03
+487.4100E-06,+909.3467239E-03,+967.4892197E-03
+487.8400E-06,+909.5549077E-03,+996.9220981E-03
+488.2700E-06,+909.3467239E-03,+956.7210935E-03
+488.7000E-06,+909.3467239E-03,+996.9220981E-03
+489.1300E-06,+909.3467239E-03,+996.9220981E-03
+489.5600E-06,+909.3467239E-03,+996.9220981E-03
+489.9900E-06,+909.3467239E-03,+974.6679706E-03
+490.4200E-06,+909.3467239E-03,+967.4892197E-03
+490.8500E-06,+920.7968315E-03,+957.4389686E-03
+491.2800E-06,+909.3467239E-03,+996.9220981E-03
+491.7100E-06,+914.1349507E-03,+996.9220981E-03
+492.1400E-06,+909.3467239E-03,+996.9220981E-03
+492.5700E-06,+909.3467239E-03,+990.4612224E-03
+493.0000E-06,+914.5513183E-03,+996.9220981E-03
+493.4300E-06,+917.8822587E-03,+996.9220981E-03
+493.8600E-06,+909.3467239E-03,+957.4389686E-03
+494.2900E-06,+912.8858481E-03,+996.9220981E-03
+494.7200E-06,+916.2167885E-03,+996.9220981E-03
+495.1500E-06,+909.3467239E-03,+956.7210935E-03
+495.5800E-06,+909.3467239E-03,+963.1819692E-03
+496.0100E-06,+909.3467239E-03,+996.9220981E-03
+496.4400E-06,+909.3467239E-03,+996.9220981E-03
+496.8700E-06,+909.3467239E-03,+996.9220981E-03
+497.3000E-06,+917.4658911E-03,+996.9220981E-03
+497.7300E-06,+909.3467239E-03,+996.9220981E-03
+498.1600E-06,+909.3467239E-03,+991.8969725E-03
+498.5900E-06,+919.1313613E-03,+996.9220981E-03
+499.0200E-06,+909.3467239E-03,+996.9220981E-03
+499.4500E-06,+909.3467239E-03,+967.4892197E-03
+499.8800E-06,+920.5886477E-03,+996.9220981E-03
+500.3100E-06,+901.2275568E-03,-1.0289213834E+00
+500.7400E-06,+886.0301413E-03,-1.0131281316E+00
+501.1700E-06,+862.7135586E-03,-1.0181532572E+00
+501.6000E-06,+852.9289212E-03,-1.0468682605E+00
+502.0300E-06,+839.3969759E-03,-1.0131281316E+00
+502.4600E-06,+827.7386846E-03,-1.0238962579E+00
+502.8900E-06,+827.5305008E-03,-1.0138460067E+00
+503.3200E-06,+812.5412691E-03,-1.0131281316E+00
+503.7500E-06,+792.7638106E-03,-1.0131281316E+00
+504.1800E-06,+781.1055193E-03,-1.0181532572E+00
+504.6100E-06,+769.4472279E-03,-1.0131281316E+00
+505.0400E-06,+751.3352396E-03,-1.0310750087E+00
+505.4700E-06,+746.1306453E-03,-1.0023600054E+00
+505.9000E-06,+734.4723539E-03,-1.0138460067E+00
+506.3300E-06,+722.8140626E-03,-1.0131281316E+00
+506.7600E-06,+711.1557713E-03,-1.0368180093E+00
+507.1900E-06,+699.4974799E-03,-1.0483040106E+00
+507.6200E-06,+685.9655346E-03,-1.0195890074E+00
+508.0500E-06,+670.9763029E-03,-1.0174353821E+00
+508.4800E-06,+661.3998493E-03,-1.0533291362E+00
+508.9100E-06,+653.0724984E-03,-1.0533291362E+00
+509.3400E-06,+633.0868561E-03,-1.0411252598E+00
+509.7700E-06,+624.7595052E-03,-1.0131281316E+00
+510.2000E-06,+617.8894406E-03,-1.0131281316E+00
+510.6300E-06,+604.3574953E-03,-1.0468682605E+00
+511.0600E-06,+589.3682636E-03,-1.0533291362E+00
+511.4900E-06,+591.4501013E-03,-1.0023600054E+00
+511.9200E-06,+571.0480915E-03,-1.0526112611E+00
+512.3500E-06,+559.5979840E-03,-1.0533291362E+00
+512.7800E-06,+547.9396926E-03,-1.0533291362E+00
+513.2100E-06,+536.2814013E-03,-1.0533291362E+00
+513.6400E-06,+522.7494560E-03,-1.0468682605E+00
+514.0700E-06,+524.6231100E-03,-1.0533291362E+00
+514.5000E-06,+509.8420620E-03,-1.0533291362E+00
+514.9300E-06,+501.0983435E-03,-1.0533291362E+00
+515.3600E-06,+489.6482360E-03,-1.0533291362E+00
+515.7900E-06,+477.9899446E-03,-1.0698402631E+00
+516.2200E-06,+477.9899446E-03,-1.0483040106E+00
+516.6500E-06,+454.6733620E-03,-1.0468682605E+00
+517.0800E-06,+448.2196650E-03,-1.0533291362E+00
+517.5100E-06,+439.8923140E-03,-1.0533291362E+00
+517.9400E-06,+431.3567793E-03,-1.0131281316E+00
+518.3700E-06,+411.5793208E-03,-1.0533291362E+00
+518.8000E-06,+414.9102612E-03,-1.0368180093E+00
+519.2300E-06,+396.3819053E-03,-1.0885050152E+00
+519.6600E-06,+394.5082513E-03,-1.0195890074E+00
+520.0900E-06,+384.7236140E-03,-1.0533291362E+00
+520.5200E-06,+361.4070313E-03,-1.0425610100E+00
+520.9500E-06,+361.1988475E-03,-1.0533291362E+00
+521.3800E-06,+349.7487400E-03,-1.0411252598E+00
+521.8100E-06,+338.0904486E-03,-1.0698402631E+00
+522.2400E-06,+327.8894437E-03,-1.0533291362E+00
+522.6700E-06,+316.6475199E-03,-1.0195890074E+00
+523.1000E-06,+308.3201690E-03,-1.0353822592E+00
+523.5300E-06,+303.1155746E-03,-1.0238962579E+00
+523.9600E-06,+291.4572833E-03,-1.0533291362E+00
+524.3900E-06,+279.7989920E-03,-1.0131281316E+00
+524.8200E-06,+272.9289274E-03,-1.0368180093E+00
+525.2500E-06,+278.3417056E-03,-1.0533291362E+00
+525.6800E-06,+268.1407006E-03,-1.0468682605E+00
+526.1100E-06,+250.0287123E-03,-1.0533291362E+00
+526.5400E-06,+241.7013614E-03,-1.0238962579E+00
